dataset,gene,position,effective_fraction,effective_sequences,null_p95,null_max
SARS-CoV-2,ORF1ab,20278,0.25,69684,0.010402546907012531,0.012517335503870594
SARS-CoV-2,ORF1ab,20278,0.1,27875,0.01547435809026943,0.02000766570280698
SARS-CoV-2,ORF1ab,20287,0.5,139368,0.007569632463421562,0.00935572765471102
SARS-CoV-2,ORF1ab,20287,0.25,69684,0.010718666180262343,0.013534001582077512
SARS-CoV-2,ORF1ab,20287,0.1,27875,0.015510592310323371,0.019847323958409373
SARS-CoV-2,ORF1ab,20296,0.5,139369,0.007486430133818688,0.009007134994291514
SARS-CoV-2,ORF1ab,20296,0.25,69684,0.010137124105623336,0.012357214067287915
SARS-CoV-2,ORF1ab,20296,0.1,27875,0.014512808885061198,0.0183912694352916
SARS-CoV-2,ORF1ab,20305,0.5,139370,0.007513250519174905,0.009291673841329734
SARS-CoV-2,ORF1ab,20305,0.25,69685,0.010411979098335073,0.012667006128468708
SARS-CoV-2,ORF1ab,20305,0.1,27875,0.015400230188292768,0.019492927104810365
SARS-CoV-2,ORF1ab,20314,0.5,139369,0.0076400084322658865,0.00944223241150166
SARS-CoV-2,ORF1ab,20314,0.25,69685,0.010508192778252781,0.013655201564179764
SARS-CoV-2,ORF1ab,20314,0.1,27875,0.016136175907184285,0.0199738384221661
SARS-CoV-2,ORF1ab,20323,0.5,139369,0.007836019476502577,0.009359184835389727
SARS-CoV-2,ORF1ab,20323,0.25,69684,0.010878583944144258,0.013073968699887403
SARS-CoV-2,ORF1ab,20323,0.1,27875,0.016984073451161274,0.020346653384168908
SARS-CoV-2,ORF1ab,20332,0.5,139368,0.007889829421177398,0.009189834689277436
SARS-CoV-2,ORF1ab,20332,0.25,69684,0.010738012991276146,0.012554774202640472
SARS-CoV-2,ORF1ab,20332,0.1,27875,0.0170006630347538,0.020395463690275163
SARS-CoV-2,ORF1ab,20341,0.5,139370,0.007372758525661587,0.009742262468429153
SARS-CoV-2,ORF1ab,20341,0.25,69685,0.009881888596811645,0.012320671150946831
SARS-CoV-2,ORF1ab,20341,0.1,27875,0.014150467498958288,0.017791358962939364
SARS-CoV-2,ORF1ab,20350,0.5,139369,0.007398020532646961,0.009316756881459077
SARS-CoV-2,ORF1ab,20350,0.25,69685,0.009745482979132964,0.012510246523870257
SARS-CoV-2,ORF1ab,20350,0.1,27875,0.014157742118231235,0.017211637018646184
SARS-CoV-2,ORF1ab,20359,0.5,139369,0.007699285531252222,0.009224143222221473
SARS-CoV-2,ORF1ab,20359,0.25,69684,0.010768979222469544,0.014386077724243348
SARS-CoV-2,ORF1ab,20359,0.1,27875,0.016714395462440194,0.02041475129970825
SARS-CoV-2,ORF1ab,20368,0.5,139370,0.0073778779909120995,0.00896923461290942
SARS-CoV-2,ORF1ab,20368,0.25,69685,0.009862870649377466,0.01225337396945039
SARS-CoV-2,ORF1ab,20368,0.1,27875,0.014651795984347979,0.01874352875472482
SARS-CoV-2,ORF1ab,20377,0.5,139369,0.007206999260140086,0.009035291608560947
SARS-CoV-2,ORF1ab,20377,0.25,69684,0.009702140223043396,0.012003222192688063
SARS-CoV-2,ORF1ab,20377,0.1,27875,0.014201715135521728,0.017127686956629355
SARS-CoV-2,ORF1ab,20386,0.5,139370,0.007104313648765006,0.008819901125758936
SARS-CoV-2,ORF1ab,20386,0.25,69685,0.009686113175877994,0.012758481435169477
SARS-CoV-2,ORF1ab,20386,0.1,27875,0.013641512163299532,0.01785584985008984
SARS-CoV-2,ORF1ab,20395,0.5,139370,0.007185010084383838,0.008406448520554947
SARS-CoV-2,ORF1ab,20395,0.25,69685,0.009650940278209287,0.0120094658496804
SARS-CoV-2,ORF1ab,20395,0.1,27875,0.013959728332312828,0.01733432184195077
SARS-CoV-2,ORF1ab,20404,0.5,139370,0.007321442332618515,0.008756968831988189
SARS-CoV-2,ORF1ab,20404,0.25,69685,0.0099856570496323,0.01159910534047025
SARS-CoV-2,ORF1ab,20404,0.1,27875,0.014339527573398405,0.01931540023351678
SARS-CoV-2,ORF1ab,20413,0.5,139369,0.007820402416009072,0.00953348623651866
SARS-CoV-2,ORF1ab,20413,0.25,69684,0.0107317878675028,0.013552479319250476
SARS-CoV-2,ORF1ab,20413,0.1,27875,0.016110206399252685,0.020485092702617082
SARS-CoV-2,ORF1ab,20422,0.5,139370,0.007220337736183759,0.010136079213010274
SARS-CoV-2,ORF1ab,20422,0.25,69685,0.00949174735918006,0.011662687609414803
SARS-CoV-2,ORF1ab,20422,0.1,27875,0.013482541027450674,0.01873698641639158
SARS-CoV-2,ORF1ab,20431,0.5,139369,0.007749577650790852,0.009583858620318152
SARS-CoV-2,ORF1ab,20431,0.25,69685,0.010688756337006933,0.012972241924582783
SARS-CoV-2,ORF1ab,20431,0.1,27875,0.016318296345944838,0.019922546984654753
SARS-CoV-2,ORF1ab,20440,0.5,139369,0.007576866996203356,0.009415331792054954
SARS-CoV-2,ORF1ab,20440,0.25,69684,0.01042712453511682,0.012049523206205169
SARS-CoV-2,ORF1ab,20440,0.1,27875,0.015219960741385052,0.018950273718995082
SARS-CoV-2,ORF1ab,20449,0.5,139369,0.007624214581459318,0.009544599254814953
SARS-CoV-2,ORF1ab,20449,0.25,69685,0.010598283840989714,0.013524615369394503
SARS-CoV-2,ORF1ab,20449,0.1,27875,0.016403078785170343,0.022080571846617048
SARS-CoV-2,ORF1ab,20458,0.5,139370,0.009911866577453745,0.01148808156837858
SARS-CoV-2,ORF1ab,20458,0.25,69685,0.01361705748849002,0.01673675949579421
SARS-CoV-2,ORF1ab,20458,0.1,27875,0.020138048759827342,0.02401727124749803
SARS-CoV-2,ORF1ab,20467,0.5,139370,0.00742040330621853,0.009688805228440974
SARS-CoV-2,ORF1ab,20467,0.25,69685,0.010271226703472582,0.012377041295095785
SARS-CoV-2,ORF1ab,20467,0.1,27875,0.01451613731208669,0.017885746343241155
SARS-CoV-2,ORF1ab,20476,0.5,139368,0.009900309684216117,0.012167512909024404
SARS-CoV-2,ORF1ab,20476,0.25,69684,0.013607926278070007,0.017343888243092898
SARS-CoV-2,ORF1ab,20476,0.1,27875,0.020206559225361582,0.025975330639016695
SARS-CoV-2,ORF1ab,20485,0.5,139369,0.007623182708482317,0.008902004497071484
SARS-CoV-2,ORF1ab,20485,0.25,69685,0.010203022406067389,0.012576987767718999
SARS-CoV-2,ORF1ab,20485,0.1,27875,0.014883644293246439,0.01830878156352499
SARS-CoV-2,ORF1ab,20494,0.5,139370,0.007740890137910841,0.009431636909030018
SARS-CoV-2,ORF1ab,20494,0.25,69685,0.010828630557908163,0.014105527158903458
SARS-CoV-2,ORF1ab,20494,0.1,27875,0.016747348948226926,0.020828639730712608
SARS-CoV-2,ORF1ab,20503,0.5,139369,0.00731006687385274,0.009345533119216851
SARS-CoV-2,ORF1ab,20503,0.25,69684,0.009828006762247054,0.011279469271018876
SARS-CoV-2,ORF1ab,20503,0.1,27875,0.014148580589236726,0.019112112665505016
SARS-CoV-2,ORF1ab,20512,0.5,139370,0.006793651899983463,0.008340572647108234
SARS-CoV-2,ORF1ab,20512,0.25,69685,0.00890173517386358,0.011053792051779926
SARS-CoV-2,ORF1ab,20512,0.1,27875,0.012445512983640689,0.017673006325722253
SARS-CoV-2,ORF1ab,20521,0.5,139368,0.007078955550532829,0.008717690727545408
SARS-CoV-2,ORF1ab,20521,0.25,69684,0.009311777545369396,0.011927161009348331
SARS-CoV-2,ORF1ab,20521,0.1,27875,0.013204732975449898,0.01783877037256261
SARS-CoV-2,ORF1ab,20530,0.5,139369,0.007227687411681139,0.00892572126997496
SARS-CoV-2,ORF1ab,20530,0.25,69685,0.009608142805378955,0.012048447983079665
SARS-CoV-2,ORF1ab,20530,0.1,27875,0.013556878384683918,0.01748932448602777
SARS-CoV-2,ORF1ab,20539,0.5,139368,0.00737565326494802,0.00940766599601355
SARS-CoV-2,ORF1ab,20539,0.25,69684,0.01017383776034425,0.013395792012861958
SARS-CoV-2,ORF1ab,20539,0.1,27875,0.014687006467525169,0.020274209440810008
SARS-CoV-2,ORF1ab,20548,0.5,139369,0.007149725663545774,0.008935708486156475
SARS-CoV-2,ORF1ab,20548,0.25,69685,0.009371490310009573,0.011828669358856316
SARS-CoV-2,ORF1ab,20548,0.1,27875,0.012900554143460724,0.01746630045617333
SARS-CoV-2,ORF1ab,20557,0.5,139368,0.007513208022789701,0.009028290372882218
SARS-CoV-2,ORF1ab,20557,0.25,69684,0.010581061568013866,0.012713593602156934
SARS-CoV-2,ORF1ab,20557,0.1,27875,0.016129980196217798,0.018766451816305485
SARS-CoV-2,ORF1ab,20566,0.5,139369,0.007169188947307916,0.009028542159301024
SARS-CoV-2,ORF1ab,20566,0.25,69684,0.009797506162558457,0.011416467565691198
SARS-CoV-2,ORF1ab,20566,0.1,27875,0.014306799050471943,0.018533797819722187
SARS-CoV-2,ORF1ab,20575,0.5,139370,0.007661487313242793,0.009395654853773817
SARS-CoV-2,ORF1ab,20575,0.25,69685,0.010524307793872057,0.013298253296835514
SARS-CoV-2,ORF1ab,20575,0.1,27875,0.01632564716205855,0.019377288083502028
SARS-CoV-2,ORF1ab,20584,0.5,139369,0.007037563983339102,0.00848338396699202
SARS-CoV-2,ORF1ab,20584,0.25,69685,0.00949487877504934,0.012734381677419774
SARS-CoV-2,ORF1ab,20584,0.1,27875,0.013201218793255419,0.016190478423278056
SARS-CoV-2,ORF1ab,20593,0.5,139370,0.006977585880735668,0.008913113637661124
SARS-CoV-2,ORF1ab,20593,0.25,69685,0.008955756625497163,0.01105261215247549
SARS-CoV-2,ORF1ab,20593,0.1,27875,0.013118392257807513,0.016270467915119675
SARS-CoV-2,ORF1ab,20602,0.5,139369,0.006756701461250429,0.008212459465929797
SARS-CoV-2,ORF1ab,20602,0.25,69684,0.008665260252378855,0.010451036463178296
SARS-CoV-2,ORF1ab,20602,0.1,27875,0.0121957378048539,0.0148475848235844
SARS-CoV-2,ORF1ab,20611,0.5,139369,0.006835977816660878,0.008275803906983032
SARS-CoV-2,ORF1ab,20611,0.25,69684,0.009025606580522075,0.01146743533450751
SARS-CoV-2,ORF1ab,20611,0.1,27875,0.012523423826973907,0.01598839533237466
SARS-CoV-2,ORF1ab,20620,0.5,139369,0.007244511458299025,0.00870672969114927
SARS-CoV-2,ORF1ab,20620,0.25,69684,0.009824072832071557,0.011915433368642245
SARS-CoV-2,ORF1ab,20620,0.1,27875,0.01423503937847077,0.017314704374480978
SARS-CoV-2,ORF1ab,20629,0.5,139369,0.007024634800851846,0.00804801673035987
SARS-CoV-2,ORF1ab,20629,0.25,69684,0.009132529445291202,0.011600753811600365
SARS-CoV-2,ORF1ab,20629,0.1,27875,0.01296129991903487,0.01729423360305313
SARS-CoV-2,ORF1ab,20638,0.5,139368,0.00741359138539436,0.009083039101662799
SARS-CoV-2,ORF1ab,20638,0.25,69684,0.010174127875636325,0.011896962408838778
SARS-CoV-2,ORF1ab,20638,0.1,27875,0.015041209912731003,0.019722458775067078
SARS-CoV-2,ORF1ab,20647,0.5,139370,0.007023939952243997,0.008272438282660744
SARS-CoV-2,ORF1ab,20647,0.25,69685,0.009444453253373467,0.011391316018037114
SARS-CoV-2,ORF1ab,20647,0.1,27875,0.013298483013570226,0.01825178169387138
SARS-CoV-2,ORF1ab,20656,0.5,139369,0.007224240553463349,0.008718160904978255
SARS-CoV-2,ORF1ab,20656,0.25,69685,0.009559552384940532,0.011978308309976758
SARS-CoV-2,ORF1ab,20656,0.1,27875,0.013651110732072128,0.01703486214849531
SARS-CoV-2,ORF1ab,20665,0.5,139368,0.007817910680746668,0.00918081232626145
SARS-CoV-2,ORF1ab,20665,0.25,69684,0.010943262647917621,0.013226114005027238
SARS-CoV-2,ORF1ab,20665,0.1,27875,0.01680622929807912,0.020764841964618953
SARS-CoV-2,ORF1ab,20674,0.5,139369,0.007541792071512644,0.009037022261206095
SARS-CoV-2,ORF1ab,20674,0.25,69684,0.010245913336627253,0.013637485958524886
SARS-CoV-2,ORF1ab,20674,0.1,27875,0.01572291176663393,0.018310332098408807
SARS-CoV-2,ORF1ab,20683,0.5,139368,0.007656545258183559,0.009273771637234725
SARS-CoV-2,ORF1ab,20683,0.25,69684,0.01015926762330962,0.012785623466689553
SARS-CoV-2,ORF1ab,20683,0.1,27875,0.015299821643035751,0.017857936541676243
SARS-CoV-2,ORF1ab,20692,0.5,139369,0.007517173458780145,0.008658623792145418
SARS-CoV-2,ORF1ab,20692,0.25,69685,0.010455597696050544,0.012480156540833644
SARS-CoV-2,ORF1ab,20692,0.1,27875,0.014629314663557961,0.01811864427606169
SARS-CoV-2,ORF1ab,20701,0.5,139369,0.0077236429471249065,0.009436646760448508
SARS-CoV-2,ORF1ab,20701,0.25,69684,0.010685529627148943,0.01344362949873683
SARS-CoV-2,ORF1ab,20701,0.1,27875,0.016078103546038214,0.019558758781344013
SARS-CoV-2,ORF1ab,20710,0.5,139368,0.006921299442505648,0.009013382117125246
SARS-CoV-2,ORF1ab,20710,0.25,69684,0.009340518006051821,0.01171246700522867
SARS-CoV-2,ORF1ab,20710,0.1,27875,0.013149333548377672,0.017510718978721192
SARS-CoV-2,ORF1ab,20719,0.5,139370,0.00732551230391075,0.009091362537145717
SARS-CoV-2,ORF1ab,20719,0.25,69685,0.009865735772639125,0.011443902709725076
SARS-CoV-2,ORF1ab,20719,0.1,27875,0.014138886835143694,0.018878887249136538
SARS-CoV-2,ORF1ab,20728,0.5,139369,0.007534132234091477,0.009259296827884183
SARS-CoV-2,ORF1ab,20728,0.25,69685,0.010157453394169656,0.011854973125582815
SARS-CoV-2,ORF1ab,20728,0.1,27875,0.015151021827886557,0.018715179402318895
SARS-CoV-2,ORF1ab,20737,0.5,139370,0.00768753586982403,0.009663271411236015
SARS-CoV-2,ORF1ab,20737,0.25,69685,0.010650050393125653,0.013063567443178587
SARS-CoV-2,ORF1ab,20737,0.1,27875,0.016584108746125682,0.021086271659741466
SARS-CoV-2,ORF1ab,20746,0.5,139369,0.007506311476008451,0.010183809605309823
SARS-CoV-2,ORF1ab,20746,0.25,69684,0.010187928265423122,0.012770749657932567
SARS-CoV-2,ORF1ab,20746,0.1,27875,0.015021969654877287,0.01848460024425859
SARS-CoV-2,ORF1ab,20755,0.5,139370,0.0073045252243575534,0.009954532046316593
SARS-CoV-2,ORF1ab,20755,0.25,69685,0.010002510969717077,0.011705670037235784
SARS-CoV-2,ORF1ab,20755,0.1,27875,0.014399930122591154,0.01885750674019748
SARS-CoV-2,ORF1ab,20764,0.5,139369,0.007684158422582708,0.009475070856969824
SARS-CoV-2,ORF1ab,20764,0.25,69684,0.010429639661502925,0.01302887456286677
SARS-CoV-2,ORF1ab,20764,0.1,27875,0.01582118706441181,0.0200550567332926
SARS-CoV-2,ORF1ab,20773,0.5,139370,0.007023912155696509,0.00831261878510375
SARS-CoV-2,ORF1ab,20773,0.25,69685,0.009421741940657138,0.011341769114267652
SARS-CoV-2,ORF1ab,20773,0.1,27875,0.013539209344223292,0.017459240737651417
SARS-CoV-2,ORF1ab,20782,0.5,139369,0.0072951364102625815,0.008494468822963699
SARS-CoV-2,ORF1ab,20782,0.25,69684,0.009830523348579577,0.012094606838779047
SARS-CoV-2,ORF1ab,20782,0.1,27875,0.014064496536997057,0.01712663432873813
SARS-CoV-2,ORF1ab,20791,0.5,139368,0.007824831340470562,0.009054036920787935
SARS-CoV-2,ORF1ab,20791,0.25,69684,0.010643965813170815,0.01284990996548476
SARS-CoV-2,ORF1ab,20791,0.1,27875,0.017214177864609832,0.020201457142480873
SARS-CoV-2,ORF1ab,20800,0.5,139370,0.007560955606753931,0.009453287387449457
SARS-CoV-2,ORF1ab,20800,0.25,69685,0.01052178127722474,0.013893206198581129
SARS-CoV-2,ORF1ab,20800,0.1,27875,0.015630228476965647,0.019105579420466548
SARS-CoV-2,ORF1ab,20809,0.5,139369,0.007764252330254515,0.009830155918129793
SARS-CoV-2,ORF1ab,20809,0.25,69684,0.010916300062736011,0.013415110342263527
SARS-CoV-2,ORF1ab,20809,0.1,27875,0.01672485143749902,0.020484426613407495
SARS-CoV-2,ORF1ab,20818,0.5,139370,0.007262527956479131,0.00852987106812424
SARS-CoV-2,ORF1ab,20818,0.25,69685,0.009689557623305745,0.011924953574239092
SARS-CoV-2,ORF1ab,20818,0.1,27875,0.014248546805744904,0.017830476617827776
SARS-CoV-2,ORF1ab,20827,0.5,139369,0.007226914190751581,0.008496118321148858
SARS-CoV-2,ORF1ab,20827,0.25,69685,0.00967782968932598,0.01138956334109806
SARS-CoV-2,ORF1ab,20827,0.1,27875,0.014121451035078718,0.01875657239579937
SARS-CoV-2,ORF1ab,20836,0.5,139369,0.007439568194394957,0.009245848980166942
SARS-CoV-2,ORF1ab,20836,0.25,69684,0.010180775132246555,0.011883358902945283
SARS-CoV-2,ORF1ab,20836,0.1,27875,0.014841541008189177,0.019856903000104086
SARS-CoV-2,ORF1ab,20845,0.5,139370,0.0075185158278431785,0.008915053584821073
SARS-CoV-2,ORF1ab,20845,0.25,69685,0.010380222505616505,0.012720133087049404
SARS-CoV-2,ORF1ab,20845,0.1,27875,0.01555284909971686,0.017965955469433935
SARS-CoV-2,ORF1ab,20854,0.5,139369,0.007662880034432186,0.008968064409879106
SARS-CoV-2,ORF1ab,20854,0.25,69684,0.010581930540760912,0.012428052925974759
SARS-CoV-2,ORF1ab,20854,0.1,27875,0.01607327794767706,0.019308240900188896
SARS-CoV-2,ORF1ab,20863,0.5,139369,0.0075255807492341405,0.009081814674705011
SARS-CoV-2,ORF1ab,20863,0.25,69685,0.010154187616960901,0.012244384564364866
SARS-CoV-2,ORF1ab,20863,0.1,27875,0.015045397814183058,0.018904094121569973
SARS-CoV-2,ORF1ab,20872,0.5,139368,0.00760150593467298,0.009405502857649375
SARS-CoV-2,ORF1ab,20872,0.25,69684,0.01081276224522528,0.013448646142570339
SARS-CoV-2,ORF1ab,20872,0.1,27875,0.016905862180838855,0.022052187506191916
SARS-CoV-2,ORF1ab,20881,0.5,139369,0.007625040708619824,0.009510108490981042
SARS-CoV-2,ORF1ab,20881,0.25,69684,0.010610462852345149,0.01305624343106449
SARS-CoV-2,ORF1ab,20881,0.1,27875,0.015915682694043812,0.019756541853775882
SARS-CoV-2,ORF1ab,20890,0.5,139370,0.007765753897771713,0.010081073466858652
SARS-CoV-2,ORF1ab,20890,0.25,69685,0.010909674109182475,0.013408759127139153
SARS-CoV-2,ORF1ab,20890,0.1,27875,0.016610436048797014,0.02135718730512848
SARS-CoV-2,ORF1ab,20899,0.5,139369,0.007501603800959762,0.008788946269238342
SARS-CoV-2,ORF1ab,20899,0.25,69684,0.010386945496896243,0.01223989813809024
SARS-CoV-2,ORF1ab,20899,0.1,27875,0.015863132826840542,0.019380933066263293
SARS-CoV-2,ORF1ab,20908,0.5,139369,0.007549224293717396,0.009187530787284973
SARS-CoV-2,ORF1ab,20908,0.25,69684,0.010277533557989627,0.013285279616855727
SARS-CoV-2,ORF1ab,20908,0.1,27875,0.015539381526958065,0.0222795578947778
SARS-CoV-2,ORF1ab,20917,0.5,139368,0.007530793913112339,0.009412167922682119
SARS-CoV-2,ORF1ab,20917,0.25,69684,0.010614296373148474,0.013347010409545371
SARS-CoV-2,ORF1ab,20917,0.1,27875,0.01615761606368498,0.020800874918131578
SARS-CoV-2,ORF1ab,20926,0.5,139369,0.0077264957330085504,0.00931103813238977
SARS-CoV-2,ORF1ab,20926,0.25,69684,0.010733490769721257,0.01248497955624454
SARS-CoV-2,ORF1ab,20926,0.1,27875,0.0164837489067421,0.02011672558311566
SARS-CoV-2,ORF1ab,20935,0.5,139369,0.007663527575699924,0.008956464614651428
SARS-CoV-2,ORF1ab,20935,0.25,69685,0.01073277549962146,0.01259594983671716
SARS-CoV-2,ORF1ab,20935,0.1,27875,0.016051630036893187,0.019679738811484538
SARS-CoV-2,ORF1ab,20944,0.5,139368,0.007657501176553808,0.009423764164248293
SARS-CoV-2,ORF1ab,20944,0.25,69684,0.010582812253569529,0.013425574803787603
SARS-CoV-2,ORF1ab,20944,0.1,27875,0.016140731735924146,0.01897757441672487
SARS-CoV-2,ORF1ab,20953,0.5,139369,0.007765394393810836,0.00916687085299666
SARS-CoV-2,ORF1ab,20953,0.25,69684,0.010872919245404723,0.013401502464984172
SARS-CoV-2,ORF1ab,20953,0.1,27875,0.01659137764628276,0.021680387942102593
SARS-CoV-2,ORF1ab,20962,0.5,139368,0.0077097714680576575,0.009482376208795246
SARS-CoV-2,ORF1ab,20962,0.25,69684,0.010495518873722375,0.013707444277433178
SARS-CoV-2,ORF1ab,20962,0.1,27875,0.016296864738652318,0.020370039900747358
SARS-CoV-2,ORF1ab,20971,0.5,139368,0.007573848316472896,0.01018812569931434
SARS-CoV-2,ORF1ab,20971,0.25,69684,0.01061744236757315,0.0133353992120602
SARS-CoV-2,ORF1ab,20971,0.1,27875,0.015968475678914167,0.019248975979987974
SARS-CoV-2,ORF1ab,20980,0.5,139370,0.007682801755759366,0.009404470014908656
SARS-CoV-2,ORF1ab,20980,0.25,69685,0.010506088400705334,0.012734856895627224
SARS-CoV-2,ORF1ab,20980,0.1,27875,0.01670848288912313,0.019841109610913028
SARS-CoV-2,ORF1ab,20989,0.5,139369,0.007786887054055772,0.009205483144753958
SARS-CoV-2,ORF1ab,20989,0.25,69684,0.011035323377546924,0.012992364559648716
SARS-CoV-2,ORF1ab,20989,0.1,27875,0.016688536746739546,0.020201442710301647
SARS-CoV-2,ORF1ab,20998,0.5,139368,0.007589507034166802,0.00941988044454509
SARS-CoV-2,ORF1ab,20998,0.25,69684,0.01067167936316885,0.014043497640385942
SARS-CoV-2,ORF1ab,20998,0.1,27875,0.015783432816172217,0.01912347611279973
SARS-CoV-2,ORF1ab,21007,0.5,139369,0.0077532722264322465,0.00911525830122307
SARS-CoV-2,ORF1ab,21007,0.25,69684,0.01057370661871431,0.01390604609468949
SARS-CoV-2,ORF1ab,21007,0.1,27875,0.01597677954743273,0.019729811464094613
SARS-CoV-2,ORF1ab,21016,0.5,139369,0.007663136752874427,0.009722216251389564
SARS-CoV-2,ORF1ab,21016,0.25,69684,0.01044434560506056,0.013950478247388747
SARS-CoV-2,ORF1ab,21016,0.1,27875,0.0159168619324467,0.02001896689018624
SARS-CoV-2,ORF1ab,21025,0.5,139369,0.0076496985836329925,0.009071395806365347
SARS-CoV-2,ORF1ab,21025,0.25,69685,0.010639625507823158,0.013527076247848113
SARS-CoV-2,ORF1ab,21025,0.1,27875,0.016493134561969464,0.020745875863837197
SARS-CoV-2,ORF1ab,21034,0.5,139369,0.007807861653556706,0.00929214901507307
SARS-CoV-2,ORF1ab,21034,0.25,69685,0.011082519101016075,0.015112703144223234
SARS-CoV-2,ORF1ab,21034,0.1,27875,0.017141476644691993,0.019699172635737033
SARS-CoV-2,ORF1ab,21043,0.5,139369,0.007691843731825231,0.008849768309055876
SARS-CoV-2,ORF1ab,21043,0.25,69685,0.010719189305400096,0.0130380388980379
SARS-CoV-2,ORF1ab,21043,0.1,27875,0.01615536750917751,0.021662415254380042
SARS-CoV-2,ORF1ab,21052,0.5,139370,0.007553154946897687,0.009747204187549707
SARS-CoV-2,ORF1ab,21052,0.25,69685,0.010517838809101534,0.011662289303024672
SARS-CoV-2,ORF1ab,21052,0.1,27875,0.016141324694480565,0.019591101857694103
SARS-CoV-2,ORF1ab,21061,0.5,139369,0.007646994690095983,0.009352191464958687
SARS-CoV-2,ORF1ab,21061,0.25,69684,0.010469586646606155,0.012875573947125704
SARS-CoV-2,ORF1ab,21061,0.1,27875,0.016010565019298505,0.019272734269812776
SARS-CoV-2,ORF1ab,21070,0.5,139369,0.0077053551692271224,0.009873878124589954
SARS-CoV-2,ORF1ab,21070,0.25,69685,0.010900276919061638,0.013009904831121345
SARS-CoV-2,ORF1ab,21070,0.1,27875,0.016675857937524602,0.019402709002742297
SARS-CoV-2,ORF1ab,21079,0.5,139370,0.007558432686104183,0.009967414014210214
SARS-CoV-2,ORF1ab,21079,0.25,69685,0.010439213064051255,0.012176497404457112
SARS-CoV-2,ORF1ab,21079,0.1,27875,0.014750519406870275,0.017998668663508837
SARS-CoV-2,ORF1ab,21088,0.5,139369,0.007624489945187638,0.009172514416004956
SARS-CoV-2,ORF1ab,21088,0.25,69685,0.010448085479979061,0.012783810610755326
SARS-CoV-2,ORF1ab,21088,0.1,27875,0.015312838899694882,0.019732549164773315
SARS-CoV-2,ORF1ab,21097,0.5,139368,0.007708041068536417,0.009348818647683728
SARS-CoV-2,ORF1ab,21097,0.25,69684,0.011052044170793732,0.013834830270467757
SARS-CoV-2,ORF1ab,21097,0.1,27875,0.016853502862568034,0.020332973397918827
SARS-CoV-2,ORF1ab,21106,0.5,139370,0.007873798986028592,0.009068454502153205
SARS-CoV-2,ORF1ab,21106,0.25,69685,0.01067637409488761,0.012742096077672942
SARS-CoV-2,ORF1ab,21106,0.1,27875,0.01636288342500132,0.019889405665245545
SARS-CoV-2,ORF1ab,21115,0.5,139370,0.007274326917088871,0.008787554124672097
SARS-CoV-2,ORF1ab,21115,0.25,69685,0.00992227352036489,0.011470811122150646
SARS-CoV-2,ORF1ab,21115,0.1,27875,0.014339429719664249,0.01910213872178872
